,book,subject,object,sub_sentence,verb,sentence,sub_sent_score,verb_score,sent_score,sent_loc,sub_sent_vader,sent_vader,verb_vader,pair,title
174,mansfield_park,Norris,Fanny,"Mrs. Norris found that all her anxiety to save her brother - in - laws money was vain , and that in spite of her wishes and hints for a less expensive conveyance of Fanny , they were to travel post",found,"and for part of one of those days the young travellers were in a good deal of alarm on the subject of their journey , for when the mode of it came to be talked of , and Mrs. Norris found that all her anxiety to save her brother - in - laws money was vain , and that in spite of her wishes and hints for a less expensive conveyance of Fanny , they were to travel post ;",-0.998551257,0.999796391,-0.965165909,149741,-0.4767,-0.3818,0,"{'Fanny', 'Norris'}",Mansfield Park
134,mansfield_park,Fanny,Susan,"Fanny , strange as it was strange , awkward , and distressing found herself and Susan","strange as it was strange , awkward , and distressing","And the consequence was , that Fanny , strange as it was strange , awkward , and distressing found herself and Susan , within ten minutes , walking towards the High Street with Mr. Crawford .",-0.99226912,-0.999427661,-0.929197721,162004,-0.7096,-0.7096,-0.7096,"{'Fanny', 'Susan'}",Mansfield Park
135,mansfield_park,Fanny,Thomas,"Edmund , William , and Fanny did , in their different ways , look and speak as much grateful pleasure in the promised ball as Sir Thomas could desire",look,"Edmund , William , and Fanny did , in their different ways , look and speak as much grateful pleasure in the promised ball as Sir Thomas could desire .",0.999580979,0.999704599,0.999605536,101371,0.8979,0.8979,0,"{'Fanny', 'Thomas'}",Mansfield Park
178,mansfield_park,Thomas,Fanny,Sir Thomas to suppose it really intended for Fanny,suppose,"or , perhaps , her very display of the importance of a spare room might have misled Sir Thomas to suppose it really intended for Fanny .",0.029452801,0.991221309,-0.963683095,10254,0,0.3612,0,"{'Fanny', 'Thomas'}",Mansfield Park
179,mansfield_park,Thomas,Fanny,Sir Thomas should ever speak again about my taking Fanny,speak,"Well , Lady Bertram , said Mrs. Norris , moving to go , I can only say that my sole desire is to be of use to your family : and so , if Sir Thomas should ever speak again about my taking Fanny , you will be able to say that my health and spirits put it quite out of the question ;",-0.993207405,0.999137998,-0.898817249,11123,0,0.5859,0,"{'Fanny', 'Thomas'}",Mansfield Park
180,mansfield_park,Thomas,Fanny,"Sir Thomas was at that moment looking round him , and saying , But where is Fanny",saying,"Sir Thomas was at that moment looking round him , and saying , But where is Fanny ?",0.346126556,0.98691237,0.185751438,70628,0,0,0,"{'Fanny', 'Thomas'}",Mansfield Park
181,mansfield_park,Thomas,Fanny,"Sir Thomas brought him to her , saying something which discovered to Fanny , that _ she _ was to lead the way and open the ball",saying,"Sir Thomas brought him to her , saying something which discovered to Fanny , that _ she _ was to lead the way and open the ball ;",0.998366475,0.98691237,0.9976089,110514,0,0,0,"{'Fanny', 'Thomas'}",Mansfield Park
136,mansfield_park,Fanny,Tom,"Fanny began to dread the meeting with her aunts and Tom , under so dreadful a humiliation",began,"Fanny began to dread the meeting with her aunts and Tom , under so dreadful a humiliation ;",-0.998477164,0.999617457,-0.997363749,180269,-0.8935,-0.8935,0,"{'Fanny', 'Tom'}",Mansfield Park
137,mansfield_park,Fanny,Tom,Fanny began to dread the meeting with her aunts and Tom,dread,"Fanny began to dread the meeting with her aunts and Tom , under so dreadful a humiliation ;",-0.992929481,-0.999539399,-0.997363749,180269,-0.4588,-0.8935,-0.4588,"{'Fanny', 'Tom'}",Mansfield Park
187,mansfield_park,William,Fanny,"CHAPTER XXXVIII The novelty of travelling , and the happiness of being with William , soon produced their natural effect on Fannys spirits",produced,"CHAPTER XXXVIII The novelty of travelling , and the happiness of being with William , soon produced their natural effect on Fannys spirits , when Mansfield Park was fairly left behind ;",0.999684811,0.999664545,0.999486327,150706,0.7269,0.7269,0,"{'Fanny', 'William'}",Mansfield Park
188,mansfield_park,William,Fanny,"William , warmly interested as he was in that subject , more than once tried to make his father think of Fanny , and her long absence and long journey",tried,"and he talked on only to his son , and only of the Thrush , though William , warmly interested as he was in that subject , more than once tried to make his father think of Fanny , and her long absence and long journey .",0.999482989,0.999520421,-0.087845266,153328,0.6597,0.6597,0,"{'Fanny', 'William'}",Mansfield Park
138,mansfield_park,Grant,Crawford,Dr. Grant laughingly congratulated Miss Crawford,congratulated,Dr. Grant laughingly congratulated Miss Crawford on feeling no disinclination to the state herself .,0.550397635,0.999787807,0.961947322,16341,0.6369,0.5423,0,"{'Grant', 'Crawford'}",Mansfield Park
84,mansfield_park,Crawford,Henry,"Miss Crawford wondered she did not smile , and thought her over - anxious , or thought her odd , or thought her anything rather than insensible of pleasure in Henrys attentions",thought,"while Miss Crawford wondered she did not smile , and thought her over - anxious , or thought her odd , or thought her anything rather than insensible of pleasure in Henrys attentions .",-0.972609594,0.999699354,-0.949921373,111642,-0.3204,-0.3204,0,"{'Henry', 'Crawford'}",Mansfield Park
144,mansfield_park,Henry,Maria,Maria distinguished by Henry Crawford,distinguished,"and Julia could never see Maria distinguished by Henry Crawford without trusting that it would create jealousy , and bring a public disturbance at last .",0.999696255,0.999793768,0.976929665,65484,0,-0.6197,0,"{'Henry', 'Maria'}",Mansfield Park
160,mansfield_park,Maria,Henry,"Maria , wanting Henry Crawfords animating support",wanting,"Maria , wanting Henry Crawfords animating support , thought the subject better avoided .",0.174080253,0.999692202,-0.954112962,57602,0.4019,0.4939,0,"{'Henry', 'Maria'}",Mansfield Park
161,mansfield_park,Maria,Henry,"Maria , still feeling her hand pressed to Henry Crawfords heart",feeling,"It is time to think of our visitors , said Maria , still feeling her hand pressed to Henry Crawfords heart , and caring little for anything else .",0.999589086,0.999718904,0.606901884,72344,0.836,0.9022,0.128,"{'Henry', 'Maria'}",Mansfield Park
147,mansfield_park,Julia,Edmund,"cried Julia , and running to where he stood with Miss Crawford and Fanny : My dear Edmund , if you were but in orders now , you might perform the ceremony directly",cried,"cried Julia , and running to where he stood with Miss Crawford and Fanny : My dear Edmund , if you were but in orders now , you might perform the ceremony directly .",-0.10250324,-0.997821655,-0.113774955,35322,-0.0772,-0.0772,-0.3818,"{'Julia', 'Edmund'}",Mansfield Park
148,mansfield_park,Julia,Fanny,"Julia , who was in high good - humour , from the pleasures of the day , did her the justice of exclaiming , I must say , maam , that Fanny is as little upon the sofa as anybody in the house",did,"and Julia , who was in high good - humour , from the pleasures of the day , did her the justice of exclaiming , I must say , maam , that Fanny is as little upon the sofa as anybody in the house .",0.07032156,0.999683857,-0.036477208,28472,0.9062,0.9062,0,"{'Julia', 'Fanny'}",Mansfield Park
149,mansfield_park,Julia,Henry,Julia could never see Maria distinguished by Henry Crawford,see,"and Julia could never see Maria distinguished by Henry Crawford without trusting that it would create jealousy , and bring a public disturbance at last .",-0.954578057,0.999755621,0.976929665,65484,0,-0.6197,0,"{'Julia', 'Henry'}",Mansfield Park
154,mansfield_park,Lady Bertram,Julia,"as Sir Thomas thought it best for each daughter that the permission should be granted , Lady Bertram , though in her own good - nature she would not have prevented it , was lamenting the change it made in the prospect of Julias return , which would otherwise have taken place about this time",as Sir Thomas thought it best for each daughter that the permission should be granted,"and as Sir Thomas thought it best for each daughter that the permission should be granted , Lady Bertram , though in her own good - nature she would not have prevented it , was lamenting the change it made in the prospect of Julias return , which would otherwise have taken place about this time .",-0.504383117,0.915453553,-0.421229243,114271,0.8034,0.8034,0.7351,"{'Julia', 'Lady Bertram'}",Mansfield Park
150,mansfield_park,Julia,Maria,Julia well knew that on this ground Maria could not be happy but at her expense,knew,"Marias countenance was to decide it : if she were vexed and alarmed but Maria looked all serenity and satisfaction , and Julia well knew that on this ground Maria could not be happy but at her expense .",-0.804486185,0.999701738,0.241686821,54922,-0.1152,0.203,0,"{'Julia', 'Maria'}",Mansfield Park
151,mansfield_park,Julia,Maria,Julia could never see Maria distinguished by Henry Crawford,see,"and Julia could never see Maria distinguished by Henry Crawford without trusting that it would create jealousy , and bring a public disturbance at last .",-0.954578057,0.999755621,0.976929665,65484,0,-0.6197,0,"{'Julia', 'Maria'}",Mansfield Park
162,mansfield_park,Maria,Julia,Marias guilt had induced Julias folly,induced,Marias guilt had induced Julias folly .,-0.9832558,-0.299530447,-0.967776068,188485,-0.2732,-0.2732,0,"{'Julia', 'Maria'}",Mansfield Park
176,mansfield_park,Norris,Julia,Mrs. Norris was talking to Julia,talking,"Mrs. Norris was talking to Julia , and did not hear .",0.97128284,0.999060869,-0.81125021,28960,0,0,0,"{'Julia', 'Norris'}",Mansfield Park
152,mansfield_park,Julia,Yates,my friend Julia knows better than to entertain her father with Mr. Yates,knows,I think my friend Julia knows better than to entertain her father with Mr. Yates .,-0.929101586,0.999780178,-0.994178174,89657,0.8126,0.8126,0,"{'Julia', 'Yates'}",Mansfield Park
191,mansfield_park,Yates,Julia,"Mr. Yates , who was trying to make himself agreeable to Julia",trying,"Mr. Yates , who was trying to make himself agreeable to Julia , found her gloom less impenetrable on any topic than that of his regret at her secession from their company ;",0.510008574,0.999161363,-0.97752399,57618,0.4215,-0.5574,0,"{'Julia', 'Yates'}",Mansfield Park
155,mansfield_park,Lady Bertram,Thomas,"Lady Bertram , in consequence of a little ill - health , and a great deal of indolence , gave up the house in town , which she had been used to occupy every spring , and remained wholly in the country , leaving Sir Thomas",leaving,"From about the time of her entering the family , Lady Bertram , in consequence of a little ill - health , and a great deal of indolence , gave up the house in town , which she had been used to occupy every spring , and remained wholly in the country , leaving Sir Thomas to attend his duty in Parliament , with whatever increase or diminution of comfort might arise from her absence .",-0.563612968,-0.999535787,-0.02367872,7236,0.3804,0.7501,0,"{'Lady Bertram', 'Thomas'}",Mansfield Park
156,mansfield_park,Lady Bertram,Thomas,"Lady Bertram , said Mrs. Norris , moving to go , I can only say that my sole desire is to be of use to your family : and so , if Sir Thomas should ever speak again about my taking Fanny , you will be able to say that my health and spirits put it quite out of the question",said,"Well , Lady Bertram , said Mrs. Norris , moving to go , I can only say that my sole desire is to be of use to your family : and so , if Sir Thomas should ever speak again about my taking Fanny , you will be able to say that my health and spirits put it quite out of the question ;",-0.839174539,0.99401927,-0.898817249,11123,0.4019,0.5859,0,"{'Lady Bertram', 'Thomas'}",Mansfield Park
157,mansfield_park,Maria,Crawford,"Maria , with only Mr. Rushworth to attend to her , and doomed to the repeated details of his days sport , good or bad , his boast of his dogs , his jealousy of his neighbours , his doubts of their qualifications , and his zeal after poachers , subjects which will not find their way to female feelings without some talent on one side or some attachment on the other , had missed Mr. Crawford","with only Mr. Rushworth to attend to her , and doomed to the repeated details of his days sport , good or bad , his boast of his dogs , his jealousy of his neighbours , his doubts of their qualifications , and his zeal after poachers , subjects which will not find their way to female feelings without some talent on one side or some attachment on the other","Maria , with only Mr. Rushworth to attend to her , and doomed to the repeated details of his days sport , good or bad , his boast of his dogs , his jealousy of his neighbours , his doubts of their qualifications , and his zeal after poachers , subjects which will not find their way to female feelings without some talent on one side or some attachment on the other , had missed Mr. Crawford grievously ;",-0.792452723,-0.966184761,-0.897406429,46223,-0.8917,-0.9236,-0.8567,"{'Maria', 'Crawford'}",Mansfield Park
85,mansfield_park,Crawford,Norris,"Miss Crawford , looking for a moment with astonished eyes at Mrs. Norris , and then at Fanny , whose tears were beginning to shew themselves",looking,"but Miss Crawford , looking for a moment with astonished eyes at Mrs. Norris , and then at Fanny , whose tears were beginning to shew themselves , immediately said , with some keenness , I do not like my situation : this _ place _ is too hot for me , and moved away her chair to the opposite side of the table , close to Fanny , saying to her , in a kind , low whisper , as she placed herself , Never mind , my dear Miss Price , this is a cross evening : everybody is cross and teasing , but do not let us mind them ;",0.967551112,0.999634624,-0.825007036,59608,0.0258,0.6793,0,"{'Norris', 'Crawford'}",Mansfield Park
165,mansfield_park,Norris,Crawford,"Mrs. Norris trying to make up her mind as to whether Miss Crawfords being of the party were desirable or not , or whether her brothers barouche would not be full without her",trying,"On his return to the breakfast - room , he found Mrs. Norris trying to make up her mind as to whether Miss Crawfords being of the party were desirable or not , or whether her brothers barouche would not be full without her .",-0.880919494,0.999161363,-0.632056892,30677,0.5267,0.5267,0,"{'Norris', 'Crawford'}",Mansfield Park
115,mansfield_park,Edmund,Norris,"Edmund , added her ladyship , who had been thoroughly awakened by Mrs. Norris s sharp reprimand to Fanny",added,"Yes , indeed , Edmund , added her ladyship , who had been thoroughly awakened by Mrs. Norris s sharp reprimand to Fanny ;",0.586228848,0.999805689,0.913242579,28661,0,0.4019,0,"{'Norris', 'Edmund'}",Mansfield Park
166,mansfield_park,Norris,Edmund,"Mrs. Norris had been indulging in very dreadful fears , and trying to make Edmund participate them whenever she could get him alone",trying,"though not before Mrs. Norris had been indulging in very dreadful fears , and trying to make Edmund participate them whenever she could get him alone ;",-0.309107244,0.999161363,-0.184468269,12486,-0.8059,-0.8059,0,"{'Norris', 'Edmund'}",Mansfield Park
142,mansfield_park,Grant,Norris,"Mrs. Grant , pretending to whisper across the table to Mrs. Norris",pretending,"The truth is , maam , said Mrs. Grant , pretending to whisper across the table to Mrs. Norris , that Dr. Grant hardly knows what the natural taste of our apricot is : he is scarcely ever indulged with one , for it is so valuable a fruit ;",-0.768162578,-0.999405009,0.066117644,21142,0.4404,0.9215,0.1027,"{'Norris', 'Grant'}",Mansfield Park
182,mansfield_park,Thomas,Norris,Sir Thomas heard with some surprise that it would be totally out of Mrs. Norris s power to take any share in the personal charge of her,heard,Sir Thomas heard with some surprise that it would be totally out of Mrs. Norris s power to take any share in the personal charge of her .,-0.488375127,0.999737978,-0.381761134,2571,0.5106,0.5106,0,"{'Norris', 'Thomas'}",Mansfield Park
183,mansfield_park,Thomas,Norris,"Sir Thomas , indeed , was , by this time , not very far from classing Mrs. Norris",classing,"Sir Thomas , indeed , was , by this time , not very far from classing Mrs. Norris as one of those well - meaning people who are always doing mistaken and very disagreeable things .",0.879860163,0.999381304,-0.966860902,132880,0,-0.5256,0,"{'Norris', 'Thomas'}",Mansfield Park
75,mansfield_park,Bertram,Price,Lady Bertram as Lady Bertram would have done for Mrs. Price,done,Mrs. Price did quite as much for Lady Bertram as Lady Bertram would have done for Mrs. Price .,0.997395039,0.727643251,-0.438074648,172744,0,0,0,"{'Price', 'Bertram'}",Mansfield Park
133,mansfield_park,Fanny,Rushworth,"changing his tone again to one of gentle gallantry , and addressing Fanny , he said , You were Mr. Rushworths best friend",said,"And then changing his tone again to one of gentle gallantry , and addressing Fanny , he said , You were Mr. Rushworths best friend .",0.998501897,0.99401927,0.993276119,89757,0.9313,0.9313,0,"{'Rushworth', 'Fanny'}",Mansfield Park
86,mansfield_park,Crawford,Thomas,Miss Crawford saw much of Sir Thomas s thoughts,saw,"Miss Crawford saw much of Sir Thomas s thoughts as he stood , and having , in spite of all his wrongs towards her , a general prevailing desire of recommending herself to him , took an opportunity of stepping aside to say something agreeable of Fanny .",0.999680042,0.99695003,0.973828435,111128,-0.1531,0.5106,0,"{'Thomas', 'Crawford'}",Mansfield Park
177,mansfield_park,Thomas,Crawford,Sir Thomas had seen nothing to remark in Mr. Crawfords behaviour,seen,As yet Sir Thomas had seen nothing to remark in Mr. Crawfords behaviour ;,-0.7507447,0.999768972,-0.805878311,98422,0,0,0,"{'Thomas', 'Crawford'}",Mansfield Park
145,mansfield_park,Henry,Thomas,"Henry Crawford , who had a chair between herself and Tom , ask the latter in an undervoice whether there were any plans for resuming the play after the present happy interruption - with a courteous glance at Sir Thomas -",ask,"Her sensations were indefinable , and so were they a few minutes afterwards upon hearing Henry Crawford , who had a chair between herself and Tom , ask the latter in an undervoice whether there were any plans for resuming the play after the present happy interruption - with a courteous glance at Sir Thomas - , because , in that case , he should make a point of returning to Mansfield at any time required by the party : he was going away immediately , being to meet his uncle at Bath without delay ;",0.478371263,0.999123693,0.075437784,76793,0.7845,0.8901,0,"{'Thomas', 'Henry'}",Mansfield Park
76,mansfield_park,Bertram,Tom,"Toms complaints had been greatly heightened by the shock of his sisters conduct , and his recovery so much thrown back by it , that even Lady Bertram had been struck by the",heightened,"Toms complaints had been greatly heightened by the shock of his sisters conduct , and his recovery so much thrown back by it , that even Lady Bertram had been struck by the difference , and all her alarms were regularly sent off to her husband ;",0.148247242,0.999725819,0.049653888,182189,-0.743,-0.8126,0,"{'Tom', 'Bertram'}",Mansfield Park
185,mansfield_park,Tom,Crawford,Miss Crawfords attention was first called from Fanny by Tom Bertrams telling her,called,"The consultation upon the play still went on , and Miss Crawfords attention was first called from Fanny by Tom Bertrams telling her , with infinite regret , that he found it absolutely impossible for him to undertake the part of Anhalt in addition to the Butler : he had been most anxiously trying to make it out to be feasible , but it would not do ;",0.988229156,0.527159691,-0.936503045,59945,-0.1531,-0.2724,0,"{'Tom', 'Crawford'}",Mansfield Park
146,mansfield_park,Henry,Tom,"Henry Crawford , who had a chair between herself and Tom",had,"Her sensations were indefinable , and so were they a few minutes afterwards upon hearing Henry Crawford , who had a chair between herself and Tom , ask the latter in an undervoice whether there were any plans for resuming the play after the present happy interruption - with a courteous glance at Sir Thomas - , because , in that case , he should make a point of returning to Mansfield at any time required by the party : he was going away immediately , being to meet his uncle at Bath without delay ;",0.071711421,0.999622703,0.075437784,76793,0,0.8901,0,"{'Tom', 'Henry'}",Mansfield Park
186,mansfield_park,Tom,Thomas,"Henry Crawford , who had a chair between herself and Tom , ask the latter in an undervoice whether there were any plans for resuming the play after the present happy interruption - with a courteous glance at Sir Thomas -",ask,"Her sensations were indefinable , and so were they a few minutes afterwards upon hearing Henry Crawford , who had a chair between herself and Tom , ask the latter in an undervoice whether there were any plans for resuming the play after the present happy interruption - with a courteous glance at Sir Thomas - , because , in that case , he should make a point of returning to Mansfield at any time required by the party : he was going away immediately , being to meet his uncle at Bath without delay ;",0.478371263,0.999123693,0.075437784,76793,0.7845,0.8901,0,"{'Tom', 'Thomas'}",Mansfield Park
87,mansfield_park,Crawford,William,the Mr. Crawford who had procured Williams promotion,procured,"and to complete the whole , he was now the Mr. Crawford who had procured Williams promotion !",0.876445889,0.997123361,0.468873143,131259,0,0,0,"{'William', 'Crawford'}",Mansfield Park
184,mansfield_park,Thomas,William,"Sir Thomas s saying with authority , I do not advise your going to Brighton , William , as I trust you may soon have more convenient opportunities of meeting",saying,"Mrs. Norris was beginning an eager assurance of the affability he might depend on , when she was stopped by Sir Thomas s saying with authority , I do not advise your going to Brighton , William , as I trust you may soon have more convenient opportunities of meeting ;",-0.637487024,0.98691237,-0.535233885,98293,0.7564,0.8583,0,"{'William', 'Thomas'}",Mansfield Park
190,mansfield_park,William,Thomas,"Edmund , William , and Fanny did , in their different ways , look and speak as much grateful pleasure in the promised ball as Sir Thomas could desire",look,"Edmund , William , and Fanny did , in their different ways , look and speak as much grateful pleasure in the promised ball as Sir Thomas could desire .",0.999580979,0.999704599,0.999605536,101371,0.8979,0.8979,0,"{'William', 'Thomas'}",Mansfield Park
192,mansfield_park,Yates,Thomas,"Mr. Yates considered it only as a temporary interruption , a disaster for the evening , and could even suggest the possibility of the rehearsal being renewed after tea , when the bustle of receiving Sir Thomas were over , and he might be at leisure to be amused by it",suggest,"while Mr. Yates considered it only as a temporary interruption , a disaster for the evening , and could even suggest the possibility of the rehearsal being renewed after tea , when the bustle of receiving Sir Thomas were over , and he might be at leisure to be amused by it .",-0.499924898,0.999638677,-0.467271328,70305,-0.5859,-0.5859,0,"{'Yates', 'Thomas'}",Mansfield Park
193,mansfield_park,Yates,Thomas,Yates perceiving Sir Thomas,perceiving,"At the very moment of Yates perceiving Sir Thomas , and giving perhaps the very best start he had ever given in the whole course of his rehearsals , Tom Bertram entered at the other end of the room ;",0.997490168,0.999557376,0.979651809,72616,0,0.7841,0,"{'Yates', 'Thomas'}",Mansfield Park
194,peter_pan,Hook,Peter,Sufficient of this Hook guessed to persuade him that Peter at last lay at his mercy,guessed,"Sufficient of this Hook guessed to persuade him that Peter at last lay at his mercy , but no word of the dark design that now formed in the subterranean caverns of his mind crossed his lips ;",0.818456054,0.905044198,-0.158846676,41557,0.3612,-0.2617,0,"{'Hook', 'Peter'}",Peter Pan
195,peter_pan,Hook,Peter,Hook found himself face to face with Peter,found,Thus suddenly Hook found himself face to face with Peter .,0.985633612,0.999796391,0.96098423,49973,0,0,0,"{'Hook', 'Peter'}",Peter Pan
196,peter_pan,Hook,Tiger Lily,Hook remembered Tiger Lily,remembered,"By this time they were on the rock , and suddenly Hook remembered Tiger Lily .",0.999580741,0.999744415,0.833044648,29749,0,0,0,"{'Hook', 'Tiger Lily'}",Peter Pan
201,peter_pan,Nana,Michael,Nana putting on the water for Michaels bath,putting,"It had begun so uneventfully , so precisely like a hundred other evenings , with Nana putting on the water for Michaels bath and carrying him to it on her back .",-0.473614633,-0.99822826,-0.779152006,4378,0,0.4173,0,"{'Michael', 'Nana'}",Peter Pan
204,peter_pan,Peter,Michael,"Peter would dive through the air , and catch Michael",catch,"Eventually Peter would dive through the air , and catch Michael just before he could strike the sea , and it was lovely the way he did it ;",0.998827696,0.999771357,0.999736071,13358,0,0.5106,0,"{'Michael', 'Peter'}",Peter Pan
202,peter_pan,Peter,John,Peter rose and kicked John,kicked,"For reply Peter rose and kicked John out of bed , blankets and all ;",0.996592164,-0.997448491,-0.896997102,10513,0,0,0,"{'Peter', 'John'}",Peter Pan
203,peter_pan,Peter,John,"John , said Peter",said,"I say , John , said Peter .",0.98674345,0.99401927,0.25998652,15512,0,0,0,"{'Peter', 'John'}",Peter Pan
212,peter_pan,Smee,Tootles,The corkscrew of Smee got Tootles,got,"The corkscrew of Smee got Tootles in the fourth rib , but he was himself pinked in turn by Curly .",0.997775435,0.999748468,-0.241328478,30746,0,0,0,"{'Smee', 'Tootles'}",Peter Pan
213,peter_pan,Starkey,Hook,"you volunteer , Starkey , said Hook",said,"I think I heard you volunteer , Starkey , said Hook , purring again .",0.178676844,0.99401927,-0.045092821,48528,0,0,0,"{'Starkey', 'Hook'}",Peter Pan
198,peter_pan,John,Starkey,"John , who gallantly climbed into the boat and held Starkey",held,"First to draw blood was John , who gallantly climbed into the boat and held Starkey .",0.996287346,0.999739647,0.934507132,30661,0.4404,0.4404,0,"{'Starkey', 'John'}",Peter Pan
214,peter_pan,Starkey,Peter,"the more suspicious Starkey said , If she is a mother , perhaps she is hanging about here to help Peter",said,"Smee , much impressed , gazed at the bird as the nest was borne past , but the more suspicious Starkey said , If she is a mother , perhaps she is hanging about here to help Peter .",-0.959032152,0.99401927,-0.16645509,29521,-0.024,0.2289,0,"{'Starkey', 'Peter'}",Peter Pan
205,peter_pan,Peter,Tiger Lily,Peter saved Tiger Lilys life,saved,"Or we might tell how Peter saved Tiger Lilys life in the Mermaids Lagoon , and so made her his ally .",0.999224544,0.999697924,0.982185721,26750,0.4215,0.4215,0.4215,"{'Tiger Lily', 'Peter'}",Peter Pan
206,peter_pan,Peter,Tiger Lily,Peter had saved Tiger Lily,saved,"Peter had saved Tiger Lily from a dreadful fate , and now there was nothing she and her braves would not do for him .",0.999566674,0.999697924,0.999180675,33391,0.4215,0.4215,0.4215,"{'Tiger Lily', 'Peter'}",Peter Pan
207,peter_pan,Peter,Tootles,"Mine , Peter , said Tootles on his knees",said,"Mine , Peter , said Tootles on his knees .",0.646954536,0.99401927,0.394506574,21743,0,0,0,"{'Tootles', 'Peter'}",Peter Pan
215,peter_pan,Wendy,George,"Wendy so loved to see her in her evening - gown , with the necklace George had given her",so,"She had dressed early because Wendy so loved to see her in her evening - gown , with the necklace George had given her .",0.999720573,0.999523044,0.998993635,4517,0.6361,0.7177,0,"{'Wendy', 'George'}",Peter Pan
197,peter_pan,Hook,Wendy,"Hook smiled on them with his teeth closed , and took a step toward Wendy",took,"Hook smiled on them with his teeth closed , and took a step toward Wendy .",0.637934804,0.18745029,0.52142942,46759,0.5423,0.5423,0,"{'Wendy', 'Hook'}",Peter Pan
217,peter_pan,Wendy,Jane,Wendys part to put Jane,put,and then it was Wendys part to put Jane to bed .,0.987732053,-0.942400564,-0.940834653,57332,0,0,0,"{'Wendy', 'Jane'}",Peter Pan
199,peter_pan,John,Wendy,John let go and met Wendy,met,John let go and met Wendy near the bathroom .,0.997574925,0.999768257,-0.519831896,12470,0,0,0,"{'Wendy', 'John'}",Peter Pan
218,peter_pan,Wendy,John,Wendy whispered to John,whispered,"Do be more polite to him , Wendy whispered to John , when they were playing Follow my Leader .",0.970840812,-0.922330707,-0.944288667,13497,0,0.2023,0,"{'Wendy', 'John'}",Peter Pan
200,peter_pan,Michael,Wendy,"Michael came close to her and whispered , with a shiver , Perhaps there is no such person , Wendy",whispered,"Michael came close to her and whispered , with a shiver , Perhaps there is no such person , Wendy !",0.37618804,-0.922330707,0.556271434,56786,-0.296,-0.3595,0,"{'Wendy', 'Michael'}",Peter Pan
219,peter_pan,Wendy,Nana,Wendy hugged Nana,hugged,"It was only a joke , he roared , while she comforted her boys , and Wendy hugged Nana .",0.999646068,0.999560714,-0.181366563,6650,0.4019,0.7717,0.4019,"{'Wendy', 'Nana'}",Peter Pan
220,peter_pan,Wendy,Nana,"Perhaps Nana is inside it , Wendy said",said,"Perhaps Nana is inside it , Wendy said .",0.97082603,0.99401927,0.95648241,54148,0,0,0,"{'Wendy', 'Nana'}",Peter Pan
208,peter_pan,Peter,Wendy,Peter wants you to shoot the Wendy,wants,Tinks reply rang out : Peter wants you to shoot the Wendy .,-0.998238208,0.999764919,-0.906626813,20863,-0.34,-0.34,0,"{'Wendy', 'Peter'}",Peter Pan
209,peter_pan,Peter,Wendy,Peter was honest just now to lull Wendys suspicions,lull,"The general feeling was that Peter was honest just now to lull Wendys suspicions , but that there might be a change when the new suit was ready , which , against her will , she was making for him out of some of Hooks wickedest garments .",0.99875927,-0.999534855,-0.470982075,51485,0.2023,-0.3506,0,"{'Wendy', 'Peter'}",Peter Pan
210,peter_pan,Peter,Wendy,Wendy was pained too to find that the past year was but as yesterday to Peter,pained,Wendy was pained too to find that the past year was but as yesterday to Peter ;,-0.996231008,-0.999379687,-0.994023152,56685,-0.2263,-0.2263,-0.4215,"{'Wendy', 'Peter'}",Peter Pan
211,peter_pan,Peter,Wendy,said Peter to Wendy,said,"Good - bye , said Peter to Wendy ;",0.997374654,0.99401927,-0.995870272,59088,0,0.4404,0,"{'Wendy', 'Peter'}",Peter Pan
221,peter_pan,Wendy,Peter,"Wendy noticed with gentle concern that Peter did not seem to know that this was rather an odd way of getting your bread and butter , nor even that there are other ways",noticed,"But Wendy noticed with gentle concern that Peter did not seem to know that this was rather an odd way of getting your bread and butter , nor even that there are other ways .",-0.664928854,0.999756575,-0.492982447,13242,0.1531,0.2263,0,"{'Wendy', 'Peter'}",Peter Pan
222,peter_pan,Wendy,Peter,"Wendy , of course , had stood by taking no part in the fight , though watching Peter",watching,"Wendy , of course , had stood by taking no part in the fight , though watching Peter with glistening eyes ;",-0.395565212,0.999791622,0.24087286,50997,-0.5859,-0.5859,0,"{'Wendy', 'Peter'}",Peter Pan
223,peter_pan,Wendy,Peter,"Wendy knew this that her last words to him were these rather plaintive ones : You wo nt forget me , Peter , will you , before spring cleaning time comes",knew,"I suppose it was because Wendy knew this that her last words to him were these rather plaintive ones : You wo nt forget me , Peter , will you , before spring cleaning time comes ?",0.65184474,0.999701738,0.632946968,56145,-0.2263,-0.2263,0,"{'Wendy', 'Peter'}",Peter Pan
225,peter_pan,Wendy,Peter,"Wendy said , trying to imitate Peters crow",trying,"It was like this , Wendy said , trying to imitate Peters crow .",-0.954431031,0.999161363,-0.98211428,57959,0,0.3612,0,"{'Wendy', 'Peter'}",Peter Pan
346,winnie_the_pooh,Christopher Robin,Bear,"You re the Best Bear in All the World , said Christopher Robin",said,"You re the Best Bear in All the World , said Christopher Robin soothingly .",0.999756575,0.99401927,0.999709129,7123,0.6369,0.6369,0,"{'Bear', 'Christopher Robin'}",Winnie the Pooh
